,A1-A3,A4,C2,C3 / C4,C2 to C4,D,Total A1-A5w,Total A-C,Typology,Cost,GIA,Total Kg,A1_A5_kgCO2e_msq,Building Use,Building Height,Storeys,Concrete Mix,Has Basement,Has Transfer Deck,Cladding Type,Grid_X,Grid_Y
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,1708938,823284.0,0.0,,Education,0.0,33,C32/40 - 50% GGBS,No,No,Curtain Walling,9,9
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,823284.0,0.0,,Education,0.0,33,C32/40 - 50% GGBS,No,No,Curtain Walling,9,9
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,823284.0,0.0,,Education,0.0,33,C32/40 - 50% GGBS,No,No,Curtain Walling,9,9
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,823284.0,,,Education,,33,C32/40 - 50% GGBS,No,No,Curtain Walling,9,9
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,823284.0,,,Education,,33,C32/40 - 50% GGBS,No,No,Curtain Walling,9,9
8,,,,,,,,,Composite Cell Beams with Metal Decking,,823284.0,,,Education,,33,C32/40 - 50% GGBS,No,No,Curtain Walling,9,9
9,,,,,,,,,Steel Frame with CLT Slabs,,823284.0,,,Education,188.199,33,C32/40 - 50% GGBS,No,No,Curtain Walling,9,9
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,823284.0,,,Education,207.24,33,C32/40 - 50% GGBS,No,No,Curtain Walling,9,9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,57960.0,0.0,,Education,0.0,23,C32/40 - CEM I (OPC),No,Yes,Timber Cladding,6,6
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,57960.0,0.0,,Education,0.0,23,C32/40 - CEM I (OPC),No,Yes,Timber Cladding,6,6
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,57960.0,0.0,,Education,0.0,23,C32/40 - CEM I (OPC),No,Yes,Timber Cladding,6,6
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,57960.0,0.0,,Education,0.0,23,C32/40 - CEM I (OPC),No,Yes,Timber Cladding,6,6
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,57960.0,0.0,,Education,0.0,23,C32/40 - CEM I (OPC),No,Yes,Timber Cladding,6,6
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,57960.0,0.0,,Education,0.0,23,C32/40 - CEM I (OPC),No,Yes,Timber Cladding,6,6
6,121.51293145992003,8.416480101120001,0.2647246006805401,0.6838390082160002,0.9485636088965401,0.0,136.86594424504668,137.8145078539432,Non-Composite Rolled Steel with PCC Planks,2217418.7959,57960.0,52603.00063200001,,Education,0.0,23,C32/40 - CEM I (OPC),No,Yes,Timber Cladding,6,6
7,16198.768348822063,1062.2361202208215,326.45918763829553,843.6224236273257,1170.0816112656214,-1783.4970455131909,17923.14739084275,19093.22900210837,Composite Rolled Steel with Metal Decking,43476233.9307,57960.0,68897828.91699262,314.4837996611071,Education,124.25980000000001,23,C32/40 - CEM I (OPC),No,Yes,Timber Cladding,6,6
8,17935.252281780093,1289.072559883067,337.05018838862657,871.0503327784133,1208.10052116704,-2308.3141718761244,19915.339915761702,21123.440436928737,Composite Cell Beams with Metal Decking,52302775.6193,57960.0,71007668.08246091,349.92165881809234,Education,125.71265066395898,23,C32/40 - CEM I (OPC),No,Yes,Timber Cladding,6,6
9,14704.127161019536,1639.2182573993668,262.37825412664336,5803.891528312782,6066.2697824394245,-3268.6782066318533,16923.381458073196,17892.10995610895,Steel Frame with CLT Slabs,50277611.3638,57960.0,55548369.50324126,298.0559823605921,Education,128.8161,23,C32/40 - CEM I (OPC),No,Yes,Timber Cladding,6,6
10,13948.158931709828,1694.5260013793018,315.8421105135033,12328.291990535083,12644.134101048583,-3583.6929007729364,16361.425661367311,17556.7118904159,"CLT, Glulam and Steel Column Hybrid",45613293.1723,57960.0,66364734.164801925,287.7970792542052,Education,141.68,23,C32/40 - CEM I (OPC),No,Yes,Timber Cladding,6,6
0,2373.172371844364,223.58214727824483,151.63559903771414,392.04022873300477,543.675827770719,392.3231180743592,2760.483222761969,3304.159050532689,RC Flat Slab,10736282.0382,13000.0,39773752.598375104,218.12593823301194,Office,5.010000000000001,1,C32/40 - 75% GGBS,No,Yes,Timber Cladding,10,10
1,1930.818952736354,204.72712655753418,148.24419664221338,383.2795270655412,531.5237237077546,190.4992105343251,2274.1863828197183,2805.7101065274737,PT RC Flat Slab,9711490.8865,13000.0,39100884.58020042,180.1666783865707,Office,4.930000000000001,1,C32/40 - 75% GGBS,No,Yes,Timber Cladding,10,10
2,1932.5287308435004,204.85188105761594,148.34845507801757,383.548848409894,531.8973034879115,190.79156522840137,2276.137654096207,2808.034957584119,RC Rib Slab,10432987.3005,13000.0,39122633.71678083,180.7052742461254,Office,5.3500000000000005,1,C32/40 - 75% GGBS,No,Yes,Timber Cladding,10,10
3,1926.5032524115882,204.44558592384584,148.00853624613734,382.67076697632353,530.6793032224609,189.61411348004845,2269.300442517475,2799.9797457399363,Two-way RC Slab,9145946.2602,13000.0,39055088.99112156,179.48631279527936,Office,5.4,1,C32/40 - 75% GGBS,No,Yes,Timber Cladding,10,10
4,1941.945649438739,205.45291140633248,148.83456173080117,384.80456355866426,533.6391252894655,192.87325976312772,2286.7794534642157,2820.4185787536817,One-Way Spanning RC,9769794.9701,13000.0,39217162.969579674,181.16677063497823,Office,5.45,1,C32/40 - 75% GGBS,No,Yes,Timber Cladding,10,10
5,1931.9316681942996,204.80794604795378,148.3075462403706,383.44317232655357,531.7507185669241,190.7135594369265,2275.4549145606115,2807.2056331275367,Precast Hollowcore with In-situ RC Beams,9650276.1329,13000.0,39114504.78729311,180.23129596083277,Office,5.125,1,C32/40 - 75% GGBS,No,Yes,Timber Cladding,10,10
6,1958.165111743661,209.61448696237073,147.26252766992513,380.74537299346036,528.0079006633854,169.56310797741912,2306.040450139814,2834.0483508032,Non-Composite Rolled Steel with PCC Planks,9999052.3148,13000.0,38909045.98185404,182.77183202643332,Office,5.527100000000001,1,C32/40 - 75% GGBS,No,Yes,Timber Cladding,10,10
7,1944.575567085055,208.10172277328783,146.85413790215287,379.6900472791951,526.544185181348,171.30512758157215,2290.4718782256614,2817.0160634070103,Composite Rolled Steel with Metal Decking,9951673.4229,13000.0,38830963.41103195,181.5487378604712,Office,5.562200000000001,1,C32/40 - 75% GGBS,No,Yes,Timber Cladding,10,10
8,1943.9595472029014,208.05904745210924,146.85160320189772,379.6834996183274,526.5351028202251,171.30161643439132,2289.777790811413,2816.3128936316393,Composite Cell Beams with Metal Decking,9940689.5296,13000.0,38830459.74481135,181.4894321168175,Office,5.55,1,C32/40 - 75% GGBS,No,Yes,Timber Cladding,10,10
9,1936.960273177216,207.7004282328904,146.2614108246716,378.1589588413896,524.4203696660613,168.83538184806383,2281.861047284949,2806.281416951011,Steel Frame with CLT Slabs,12016250.4514,13000.0,38718347.927813314,181.99806157265166,Office,5.53,1,C32/40 - 75% GGBS,No,Yes,Timber Cladding,10,10
10,1919.671825308409,206.51260363357434,146.2314393331291,378.0815362104799,524.3129755436091,168.88106046804225,2262.399257912985,2786.7122334565947,"CLT, Glulam and Steel Column Hybrid",11697106.9696,13000.0,38714456.56100376,180.3291543615679,Office,5.960000000000001,1,C32/40 - 75% GGBS,No,Yes,Timber Cladding,10,10
0,13771.453119331716,968.2006089570592,755.6216600834781,1952.101309084143,2707.722969167621,2817.144740629938,15661.783448645408,18369.506417813027,RC Flat Slab,42248834.126,87360.0,159307691.4538966,182.6639799396489,Office,66.56,13,C32/40 - 75% GGBS,No,Yes,Cavity Wall,10,10
1,9833.038101649981,719.1027275249613,581.4786483149675,1502.2534893145175,2083.7321376294844,1790.4902149248,11219.682955025763,13303.415092655248,PT RC Flat Slab,42901926.7251,87360.0,123208386.40457477,131.8680911412702,Office,64.935,13,C32/40 - 75% GGBS,No,Yes,Cavity Wall,10,10
2,9785.027359099233,692.916239346135,534.1931608721372,1380.1051859351257,1914.2983468072625,2019.6343162759358,11132.587970094653,13046.886316901917,RC Rib Slab,39306918.4692,87360.0,113760312.60898285,130.5830631797053,Office,73.775,13,C32/40 - 75% GGBS,No,Yes,Cavity Wall,10,10
3,12723.742083956447,820.7413155527535,561.65571977431,1451.0467191151045,2012.702438889414,3334.032194104719,14366.86877708355,16379.571215972965,Two-way RC Slab,40296743.5507,87360.0,119220969.21915765,167.68482122182067,Office,71.5,13,C32/40 - 75% GGBS,No,Yes,Cavity Wall,10,10
4,11362.94140238054,819.9170117583803,646.3886457660087,1669.9295880454733,2316.318233811482,2203.9463009363253,12948.703207701716,15265.021441513198,One-Way Spanning RC,39271286.9899,87360.0,137709621.23991296,151.3690729925681,Office,74.42500000000001,13,C32/40 - 75% GGBS,No,Yes,Cavity Wall,10,10
5,11652.00804386819,655.4341767513647,534.2181341126267,1380.1696970382282,1914.387831150855,1543.5934693824179,12836.215965168578,14750.603796319436,Precast Hollowcore with In-situ RC Beams,34757420.1318,87360.0,113686066.74464844,149.71975625104156,Office,68.25,13,C32/40 - 75% GGBS,No,Yes,Cavity Wall,10,10
6,14113.332270122182,1158.2974240672654,456.6395087800511,1179.9754370886435,1636.6149458686941,-1068.553758233797,15666.81617769456,17303.43112356326,Non-Composite Rolled Steel with PCC Planks,50082550.0575,87360.0,97619660.58056608,183.34929061466812,Office,76.25410000000001,13,C32/40 - 75% GGBS,No,Yes,Cavity Wall,10,10
7,12236.174293476073,1158.0892459083152,319.4033497611463,825.5478531825603,1144.9512029437064,-2513.957264521713,13781.959078321477,14926.910281265184,Composite Rolled Steel with Metal Decking,50122290.5381,87360.0,70017521.38101558,161.7767297629142,Office,72.30860000000001,13,C32/40 - 75% GGBS,No,Yes,Cavity Wall,10,10
8,14161.98308343817,1417.1750313070816,330.3946735200399,854.0198429648117,1184.4145164848514,-3109.0418028365025,15996.41790475703,17180.83242124188,Composite Cell Beams with Metal Decking,60560322.2133,87360.0,72221719.39531721,187.96176923363387,Office,73.69518,13,C32/40 - 75% GGBS,No,Yes,Cavity Wall,10,10
9,11309.601622891267,1979.3442121720254,219.97077389189656,9379.938849220063,9599.909623111958,-4770.96186952876,13663.566212173797,14500.760238955487,Steel Frame with CLT Slabs,54396109.1162,87360.0,49849339.28368926,160.76395347971064,Office,72.9937,13,C32/40 - 75% GGBS,No,Yes,Cavity Wall,10,10
10,8991.7681308419,2029.1292967374739,245.2365863253622,17055.69400705622,17300.930593381578,-5308.244372409494,11465.00856238485,12434.436051766435,"CLT, Glulam and Steel Column Hybrid",64807550.037,87360.0,54994712.16527522,136.43156378942433,Office,81.12,13,C32/40 - 75% GGBS,No,Yes,Cavity Wall,10,10
0,446.87239717619127,56.53731146138928,27.07806254048205,69.96185458713418,97.03991712761622,78.28485761795044,533.8915884452462,630.9315055728621,RC Flat Slab,1805475.5199,1584.0,10136576.534931283,345.03151331075054,Education,10.280000000000001,2,C32/40 - 75% GGBS,Yes,Yes,Curtain Walling,11,11
1,397.1710813250902,53.79924579347892,25.593705259749285,66.12744929164964,91.72115455139893,61.51228991339889,478.3940895449675,570.1152440963663,PT RC Flat Slab,1748214.4976,1584.0,9830764.78907773,309.7421660529447,Education,10.010000000000002,2,C32/40 - 75% GGBS,Yes,Yes,Curtain Walling,11,11
2,407.3204287516153,54.37068824381909,25.850286297183814,66.79025177285163,92.64053807003542,65.18636450392502,489.72927600922543,582.3698140792608,RC Rib Slab,1778064.3364,1584.0,9890723.295629846,317.03013028026214,Education,11.25,2,C32/40 - 75% GGBS,Yes,Yes,Curtain Walling,11,11
3,421.13749712967916,54.8901641305267,25.866272110560935,66.8315464720871,92.69781858264803,71.97169575742123,504.8299592884828,597.5277778711308,Two-way RC Slab,1739686.4995,1584.0,9889412.960802749,326.39379089942366,Education,11.100000000000001,2,C32/40 - 75% GGBS,Yes,Yes,Curtain Walling,11,11
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,1584.0,0.0,,Education,0.0,2,C32/40 - 75% GGBS,Yes,Yes,Curtain Walling,11,11
5,415.8747152298296,53.712779358997906,25.533710639558137,65.9724706403859,91.50618127994402,60.587082027464014,496.3105939163971,587.8167751963412,Precast Hollowcore with In-situ RC Beams,1748417.0054,1584.0,9826566.901765745,321.053985450721,Education,10.600000000000001,2,C32/40 - 75% GGBS,Yes,Yes,Curtain Walling,11,11
6,427.8266487485876,56.48671979934964,25.052327689623986,64.7300900989564,89.78241778858037,46.33461780879348,510.38626294611714,600.1686807346974,Non-Composite Rolled Steel with PCC Planks,1807091.0965,1584.0,9726966.140286695,330.1994322104986,Education,11.88,2,C32/40 - 75% GGBS,Yes,Yes,Curtain Walling,11,11
7,421.4539451418257,57.2341823970587,24.30312936027906,62.79547191960136,87.09860127988043,35.67082033918579,504.89046425220346,591.9890655320838,Composite Rolled Steel with Metal Decking,1826204.9369,1584.0,9583432.537687521,326.8143300569705,Education,11.3018,2,C32/40 - 75% GGBS,Yes,Yes,Curtain Walling,11,11
8,431.24095194314907,58.52394533650151,24.363534160578148,62.95189843621181,87.31543259678996,32.845749777341915,516.1322478205524,603.4476804173423,Composite Cell Beams with Metal Decking,1884434.8987,1584.0,9595465.346657556,334.16874501968516,Education,11.5284,2,C32/40 - 75% GGBS,Yes,Yes,Curtain Walling,11,11
9,420.6269029469918,63.39710409570387,23.631444906758894,118.7533053718289,142.38475027858777,18.714449186584666,510.1741512562772,595.1839779874643,Steel Frame with CLT Slabs,2051964.7597,1584.0,9450205.423803357,331.1476670290995,Education,11.366,2,C32/40 - 75% GGBS,Yes,Yes,Curtain Walling,11,11
10,396.09230539846845,62.45819963766006,23.773398285482166,169.29926788569384,193.072666171176,18.456982478254524,485.0197574970609,570.8128076682368,"CLT, Glulam and Steel Column Hybrid",1631749.0055,1584.0,9478467.181233097,313.41035387339724,Education,13.040000000000001,2,C32/40 - 75% GGBS,Yes,Yes,Curtain Walling,11,11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,190080.0,0.0,,Education,0.0,21,C32/40 - 25% GGBS,Yes,Yes,Lightweight Cladding,9,9
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,190080.0,0.0,,Education,0.0,21,C32/40 - 25% GGBS,Yes,Yes,Lightweight Cladding,9,9
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,190080.0,0.0,,Education,0.0,21,C32/40 - 25% GGBS,Yes,Yes,Lightweight Cladding,9,9
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,190080.0,0.0,,Education,0.0,21,C32/40 - 25% GGBS,Yes,Yes,Lightweight Cladding,9,9
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,190080.0,0.0,,Education,0.0,21,C32/40 - 25% GGBS,Yes,Yes,Lightweight Cladding,9,9
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,190080.0,0.0,,Education,0.0,21,C32/40 - 25% GGBS,Yes,Yes,Lightweight Cladding,9,9
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,190080.0,,,Education,,21,C32/40 - 25% GGBS,Yes,Yes,Lightweight Cladding,9,9
7,274.37193247464,19.00411653504,0.59773885289118,1.544084468472,2.14182332136318,0.0,309.0384962432253,311.1803195645885,Composite Rolled Steel with Metal Decking,,190080.0,118775.728344,,Education,0.0,21,C32/40 - 25% GGBS,Yes,Yes,Lightweight Cladding,9,9
8,296.31634296263996,20.524075703039998,0.64554631859718,1.6675811508719998,2.3131274694691797,0.0,333.7555566108429,336.0686840803121,Composite Cell Beams with Metal Decking,,190080.0,128275.47314399999,,Education,0.0,21,C32/40 - 25% GGBS,Yes,Yes,Lightweight Cladding,9,9
9,332.13130894944004,23.004765987840003,0.7235717802112801,1.869137236512,2.59270901672328,0.0,374.09570048684225,376.68840950356554,Steel Frame with CLT Slabs,5087592.4781,190080.0,143779.787424,,Education,0.0,21,C32/40 - 25% GGBS,Yes,Yes,Lightweight Cladding,9,9
10,51.02490897503999,3.53419282944,0.11116140883848,0.2871531673919999,0.39831457623048,0.0,57.47184487265766,57.87015944888814,"CLT, Glulam and Steel Column Hybrid",,190080.0,22088.705184,,Education,0.0,21,C32/40 - 25% GGBS,Yes,Yes,Lightweight Cladding,9,9
0,14861.274828278458,755.3618018918098,509.0096123263621,1314.938668683748,1823.9482810101101,1956.0865769082911,16534.009599213292,18357.9578802234,RC Flat Slab,30925296.7058,54096.0,125874192.5804718,309.64371998214233,Healthcare,117.47999999999999,22,C32/40 - 25% GGBS,Yes,No,Cavity Wall,7,7
1,13169.064983515227,683.510081604876,464.0792275702078,1198.8740880915957,1662.9533156618036,1580.5770887480894,14667.974077925375,16330.927393587179,PT RC Flat Slab,33171172.9078,54096.0,116754669.93788567,275.43944632283365,Healthcare,116.49,22,C32/40 - 25% GGBS,Yes,No,Cavity Wall,7,7
2,13874.278228364152,715.3853918503593,470.7425651361302,1216.086882598698,1686.8294477348281,1882.2725838001209,15445.276796783859,17132.106244518684,RC Rib Slab,33541355.4221,54096.0,118493168.66849549,289.85629778059,Healthcare,122.1,22,C32/40 - 25% GGBS,Yes,No,Cavity Wall,7,7
3,14299.8272203285,733.5173995343984,469.479450242142,1212.823992658937,1682.303442901079,2127.9409093166023,15912.224347108842,17594.52779000992,Two-way RC Slab,30858435.3471,54096.0,118272876.21723655,298.14096041368805,Healthcare,122.1,22,C32/40 - 25% GGBS,Yes,No,Cavity Wall,7,7
4,14518.289933911952,741.829489650038,496.22428598540967,1281.9114968144222,1778.1357827998324,1924.2644951016025,16156.127653588639,17934.263436388468,One-Way Spanning RC,31967507.828,54096.0,123479852.8248215,302.7931863425177,Healthcare,122.1,22,C32/40 - 25% GGBS,Yes,No,Cavity Wall,7,7
5,14079.707951306935,692.0666362000516,472.3096117485032,1220.1348917315045,1692.4445034800078,1587.9475421825587,15511.256084202072,17203.700587682077,Precast Hollowcore with In-situ RC Beams,30479733.3076,54096.0,118458798.02310094,290.67979549976366,Healthcare,118.79999999999998,22,C32/40 - 25% GGBS,Yes,No,Cavity Wall,7,7
6,14831.669815636033,1082.2745408345058,410.74949923824295,1061.2747714276832,1472.0242706659265,-435.9895182438523,16518.7393936826,17990.763664348517,Non-Composite Rolled Steel with PCC Planks,44082966.8418,54096.0,104908737.39281404,311.06403729620297,Healthcare,129.7692,22,C32/40 - 25% GGBS,Yes,No,Cavity Wall,7,7
7,15153.740611671054,1134.8662543976236,369.2309313111246,954.077923042368,1323.3088543534923,-1341.1293939468992,16936.397112101822,18259.705966455305,Composite Rolled Steel with Metal Decking,44443033.2518,54096.0,96709502.12534802,318.8313062863132,Healthcare,126.20739999999999,22,C32/40 - 25% GGBS,Yes,No,Cavity Wall,7,7
8,15238.117596620006,1172.8926267469824,359.3966207491397,928.6894889031043,1288.0861096522435,-1474.0924433994478,17045.973122994885,18334.059232647127,Composite Cell Beams with Metal Decking,46214898.8293,54096.0,94675619.96502355,321.08616930642125,Healthcare,121.76472000000001,22,C32/40 - 25% GGBS,Yes,No,Cavity Wall,7,7
9,12509.718048587576,1517.5242026757423,294.077358106854,6413.781521781684,6707.858879888536,-2464.8473634232364,14595.173002657639,15680.289374900918,Steel Frame with CLT Slabs,42597917.119,54096.0,81051283.3739383,275.31348754973897,Healthcare,127.1292,22,C32/40 - 25% GGBS,Yes,No,Cavity Wall,7,7
10,12023.13227285529,1596.050560058689,312.5035344405981,9994.055107814733,10306.558642255332,-2821.6612091865454,14238.297989328521,15408.81180598385,"CLT, Glulam and Steel Column Hybrid",46646459.0823,54096.0,84804588.66843024,269.2402987818809,Healthcare,133.32,22,C32/40 - 25% GGBS,Yes,No,Cavity Wall,7,7
0,18207.87007577719,1269.2546145234696,992.4109936250202,2563.7271532591435,3556.138146884163,3752.6592556833903,20694.815091780787,24250.95323866495,RC Flat Slab,56796636.2537,104544.0,208096587.25846612,201.75611747739717,Office,111.21000000000001,22,C32/40 - 75% GGBS,No,Yes,Curtain Walling,9,9
1,14449.465116137988,1037.8183610932026,828.4809024118362,2140.261443220118,2968.7423456319543,2760.8710253092745,16462.51122844259,19431.25357407454,PT RC Flat Slab,59964012.6095,104544.0,175058446.82497734,161.4847271647271,Office,109.23000000000002,22,C32/40 - 75% GGBS,No,Yes,Curtain Walling,9,9
2,14719.947758483624,1022.128796496164,794.7317464748305,2053.0803151165765,2847.812061591407,3075.962437212632,16724.876165396243,19572.68822698765,RC Rib Slab,56937032.0079,104544.0,166661600.6970409,163.79166082656002,Office,121.0,22,C32/40 - 75% GGBS,No,Yes,Curtain Walling,9,9
