,A1-A3,A4,C2,C3 / C4,C2 to C4,D,Total A1-A5w,Total A-C,Typology,Cost,GIA,Total Kg,A5atCO2,A1_A5_kgCO2e_msq,Building Use,Building Height,Storeys,Has Basement,Has Transfer Deck,Grid_X,Grid_Y
2,78963.30754453939,4410.1078742150185,2306.5987410080857,5959.246468611742,8265.845209619829,8805.45765856435,88146.24225062886,96412.0874602487,RC Rib Slab,170167379.3445,414960.0,756229711.2058432,1191.1716554114746,215.2916278823027,Office,66.0,12,Yes,No,7,7
3,96868.8696007967,5158.0904055182045,2444.9320841451313,6316.590425051205,8761.522509196335,16760.27424242313,107814.68037203944,116576.20288123575,Two-way RC Slab,184273031.7988,414960.0,783771658.3137481,1289.9112225915894,262.9279728037185,Office,67.5,12,Yes,No,7,7
4,83838.81111559177,4578.785355127772,2463.0637279979837,6363.428253185747,8826.49198118373,9080.079933098848,93487.34738489805,102313.83936608178,One-Way Spanning RC,162339581.2071,414960.0,787787593.858325,1136.377068449776,228.03095347346206,Office,66.30000000000001,12,Yes,No,7,7
5,92279.19938726914,4776.578164789773,2741.074624248196,7081.588541561855,9822.663165810049,8333.644862454437,101702.16977826523,111524.83294407529,Precast Hollowcore with In-situ RC Beams,173082703.1403,414960.0,842778924.1568398,1211.5789219818785,248.00884109371296,Office,62.10000000000001,12,Yes,No,7,7
6,93948.92242526512,7203.3529905169435,2334.0441664057503,6031.155245901288,8365.199412307038,-4495.1196054889615,104473.66639543505,112838.86580774208,Non-Composite Rolled Steel with PCC Planks,245836797.2695,414960.0,761917957.4475937,1720.857580886828,255.9150857343404,Office,66.0672,12,Yes,No,7,7
7,81057.74851627095,6407.812528120842,1659.9469609602847,4289.973048737127,5949.920009697411,-9583.453642659622,90761.79995490354,96711.71996460092,Composite Rolled Steel with Metal Decking,219744166.163,414960.0,621133339.6699693,1538.2091631412202,222.4310996675457,Office,64.134,12,Yes,No,7,7
8,,,,,,,,,Composite Cell Beams with Metal Decking,,414960.0,,,,Office,64.1304,12,Yes,No,7,7
9,63958.634055115006,10086.31295604288,1136.969084095562,44792.377629225986,45929.346713321545,-19921.44311750572,76644.53813008362,80950.98576083637,Steel Frame with CLT Slabs,234027653.1761,414960.0,514130044.8028479,1638.1935722324615,188.6512716944189,Office,66.36,12,Yes,No,7,7
10,54207.04860213003,10259.888608338604,1162.1052540334551,74873.86027659144,76035.9655306249,-22363.17356228187,67280.5086445527,71841.51660717759,"CLT, Glulam and Steel Column Hybrid",253155045.3569,414960.0,519353726.58381546,1772.0853174979873,166.40783198874755,Office,70.32000000000001,12,Yes,No,7,7
0,44467.08243331238,1643.648784357056,1309.4931319876478,3382.9295974207334,4692.422729408382,4587.113553626399,48799.406968511496,53491.829697919886,RC Flat Slab,65538067.5491,155584.0,274013672.7303176,458.766472843412,316.60179350932555,Residential,81.17500000000001,17,No,Yes,8,8
1,38356.16317613697,1419.4389605155357,1161.3149832990887,3000.1544492933085,4161.469432592397,3479.7457313422638,42100.418841712315,46261.88827430469,PT RC Flat Slab,73610298.5189,155584.0,244415935.15382543,515.2720896324279,273.90792710911626,Residential,80.155,17,No,Yes,8,8
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,155584.0,0.0,0.0,,Residential,0.0,17,No,Yes,8,8
3,36379.1795814846,1394.4023622112618,923.8360728999472,2386.6967572537988,3310.5328301537456,6139.185317519976,39947.85099559814,43258.38382575188,Two-way RC Slab,58437272.8417,155584.0,194891663.57139316,409.060909891898,259.3898595324072,Residential,92.65,17,No,Yes,8,8
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,155584.0,0.0,0.0,,Residential,0.0,17,No,Yes,8,8
5,32903.673809637105,1190.4630727661347,974.3532461473993,2517.193180943192,3491.5464270905927,2939.7226224344017,35725.98880893005,39217.535236020645,Precast Hollowcore with In-situ RC Beams,58957464.2033,155584.0,204657042.66958928,412.7022494233452,232.27768317020642,Residential,83.30000000000001,17,No,Yes,8,8
6,34035.34360678293,2287.160254421125,797.7756692755975,2061.5087202084037,2859.2843894840007,-2631.4272496148924,37405.918901875244,40265.20329135923,Non-Composite Rolled Steel with PCC Planks,92438307.2563,155584.0,168551363.40346932,647.0681507939898,244.58162184202254,Residential,89.2619,17,No,Yes,8,8
7,30084.258903623686,2092.5165155205846,550.7869981644078,1423.5699080252857,1974.356906189693,-4709.579069925123,33280.014160487495,35254.37106667718,Composite Rolled Steel with Metal Decking,86669255.6824,155584.0,118873215.88903043,606.6847897771394,217.80323780250305,Residential,86.5674,17,No,Yes,8,8
8,,,,,,,,,Composite Cell Beams with Metal Decking,,155584.0,,,,Residential,86.71087999999999,17,No,Yes,8,8
9,22014.97302953623,3220.247725519999,361.960334699967,16935.78092653768,17297.74126123765,-7878.180552238044,26083.05256283861,27468.81502693049,Steel Frame with CLT Slabs,83608991.0732,155584.0,80447377.65964665,585.2629375127208,171.40782792800886,Residential,88.55300000000001,17,No,Yes,8,8
10,20180.33450517091,3739.2427098180906,386.45515073838425,32335.136534864858,32721.591685603245,-10209.834864484143,24914.486011773344,26472.194177376598,"CLT, Glulam and Steel Column Hybrid",94807505.3001,155584.0,85642163.95126092,663.6525371007104,164.4008288054945,Residential,91.715,17,No,Yes,8,8
0,35823.49233643154,1963.9384304615915,1087.5376505195745,2809.700333981238,3897.237984500813,3332.7162213350416,39959.81615219227,43857.05413669308,RC Flat Slab,56968223.2449,113152.0,346884833.4537438,398.7775627144029,356.67592013315425,Education,35.980000000000004,7,Yes,Yes,8,8
1,31099.475312134302,1792.7083279192716,969.1286601685231,2503.825147778821,3472.9538079473436,2538.1353114094395,34782.62077413997,38255.574582087305,PT RC Flat Slab,60816701.6332,113152.0,323402361.96746045,425.7169114326951,311.1596585616928,Education,35.315,7,Yes,Yes,8,8
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,113152.0,0.0,0.0,,Education,0.0,7,Yes,Yes,8,8
3,31720.083511140325,1847.6614297983683,861.7878795413111,2226.5414621049504,3088.3293416462616,4599.165055239942,35473.933696874046,38562.26303852031,Two-way RC Slab,53133916.1279,113152.0,300896588.9692588,371.9374128955101,316.79396837678127,Education,39.2,7,Yes,Yes,8,8
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,113152.0,0.0,0.0,,Education,0.0,7,Yes,Yes,8,8
5,28624.744527394945,1685.9305106575266,879.6723441689619,2272.740774605588,3152.4131187745493,2313.025710716632,31840.703232182484,34993.11635095702,Precast Hollowcore with In-situ RC Beams,52733580.8467,113152.0,304414239.1192725,369.135065926614,284.65991142983864,Education,36.925000000000004,7,Yes,Yes,8,8
6,29157.418929365314,2171.6789705091755,804.7684957464629,2079.4482632659983,2884.216759012461,-255.27094966612663,32573.270282055386,35457.48704106785,Non-Composite Rolled Steel with PCC Planks,67435454.2048,113152.0,289833804.5843288,472.04817943394977,292.0436091407075,Education,40.30950000000001,7,Yes,Yes,8,8
7,26364.686061068292,2104.9106323958968,630.5361285233115,1629.4462317183516,2259.982360241663,-1752.228291038654,29692.742666570444,31952.725026812102,Composite Rolled Steel with Metal Decking,66213770.9874,113152.0,253856294.88870877,463.49639691212434,266.51087973241806,Education,37.8868,7,Yes,Yes,8,8
8,28780.66879959668,2431.9024990922335,642.6086831683855,1660.733251121219,2303.3419342896045,-2528.1560777579093,32470.52208696833,34773.86402125793,Composite Cell Beams with Metal Decking,78836879.0696,113152.0,256267670.3403055,551.8581534875278,291.8408887200921,Education,38.85,7,Yes,Yes,8,8
9,22822.557826783548,2938.383477492911,520.5983187450485,10618.233996171157,11138.832314916202,-4079.5896891379966,26840.061632518744,28757.178962725473,Steel Frame with CLT Slabs,71686174.824,113152.0,231317039.03739607,501.8032237677276,241.6383701241381,Education,39.304300000000005,7,Yes,Yes,8,8
10,21200.54608938472,3175.398631636565,540.2618667573797,20297.156588619426,20837.418455376803,-5286.699118279341,25552.30775500528,27592.700111182075,"CLT, Glulam and Steel Column Hybrid",72479181.7343,113152.0,235406568.63634712,507.3542721398294,230.30668505324795,Education,43.120000000000005,7,Yes,Yes,8,8
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,1148550.0,0.0,0.0,,Office,0.0,31,No,No,10,10
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,1148550.0,0.0,0.0,,Office,0.0,31,No,No,10,10
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,1148550.0,0.0,0.0,,Office,0.0,31,No,No,10,10
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,1148550.0,0.0,0.0,,Office,0.0,31,No,No,10,10
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,1148550.0,0.0,0.0,,Office,0.0,31,No,No,10,10
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,1148550.0,0.0,0.0,,Office,0.0,31,No,No,10,10
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,1148550.0,,,,Office,,31,No,No,10,10
7,,,,,,,,,Composite Rolled Steel with Metal Decking,,1148550.0,,,,Office,,31,No,No,10,10
8,,,,,,,,,Composite Cell Beams with Metal Decking,,1148550.0,,,,Office,,31,No,No,10,10
9,225219.9607412441,32730.128984686766,2941.943758543746,133104.29276595206,136046.23652449588,-80681.67603871698,265129.2368195588,276368.71493426873,Steel Frame with CLT Slabs,851205504.7095,1148550.0,640917347.8631763,5958.438532966405,236.02601136435086,Office,174.0619,31,No,No,10,10
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,1148550.0,,,,Office,197.16,31,No,No,10,10
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,497664.0,0.0,0.0,,Residential,0.0,31,Yes,No,12,12
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,497664.0,0.0,0.0,,Residential,0.0,31,Yes,No,12,12
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,497664.0,0.0,0.0,,Residential,0.0,31,Yes,No,12,12
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,1065312,497664.0,0.0,0.0,,Residential,0.0,31,Yes,No,12,12
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,497664.0,0.0,0.0,,Residential,0.0,31,Yes,No,12,12
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,497664.0,0.0,0.0,,Residential,0.0,31,Yes,No,12,12
6,,,,,,,,,Non-Composite Rolled Steel with PCC Planks,,497664.0,,,,Residential,,31,Yes,No,12,12
7,145023.62031106133,10376.859477652264,2882.625655204171,7449.082648902685,10331.708304106856,-16248.460720706866,161270.5765225891,171602.28482669598,Composite Rolled Steel with Metal Decking,377610724.9327,497664.0,741712191.5528531,2643.2750745288145,329.3665034985812,Residential,166.71800000000002,31,Yes,No,12,12
8,153359.53128317752,11275.012069130817,2975.613987450156,7689.541957007249,10665.155944457405,-17844.633951684165,170731.28905471266,181396.4449991701,Composite Cell Beams with Metal Decking,419259412.6908,497664.0,760817552.2327383,2934.815888835318,348.96256298134483,Residential,170.9402,31,Yes,No,12,12
9,113668.28091700189,13767.24246473176,2141.051013725417,58211.67210862719,60352.723122352574,-26388.185101293995,132235.06706320093,140199.2690846361,Steel Frame with CLT Slabs,356145524.0907,497664.0,586952763.5429547,2493.018668634932,270.72097988167894,Residential,166.098,31,Yes,No,12,12
10,,,,,,,,,"CLT, Glulam and Steel Column Hybrid",,497664.0,,,,Residential,188.32500000000002,31,Yes,No,12,12
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,81312.0,0.0,0.0,,Residential,0.0,23,Yes,No,11,11
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,81312.0,0.0,0.0,,Residential,0.0,23,Yes,No,11,11
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,81312.0,0.0,0.0,,Residential,0.0,23,Yes,No,11,11
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,232078,81312.0,0.0,0.0,,Residential,0.0,23,Yes,No,11,11
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,0,81312.0,0.0,0.0,,Residential,0.0,23,Yes,No,11,11
5,28185.688712900723,1178.2896520165596,835.1258917041383,2157.3918208308323,2992.5177125349715,2515.302980749706,30852.434806376725,33844.9525189117,Precast Hollowcore with In-situ RC Beams,49218166.6253,81312.0,205222547.26221654,344.52716637744277,383.6698392949893,Residential,111.55000000000001,23,Yes,No,11,11
6,32437.246462717245,1907.2402945156223,845.4638829398474,2184.347542848124,3029.811425787972,-209.58957519835977,35776.806816612,38806.618242399956,Non-Composite Rolled Steel with PCC Planks,74136920.0038,81312.0,205297957.00102016,518.9584400269085,446.37649125146237,Residential,127.67070000000001,23,Yes,No,11,11
7,29079.06900549552,1831.3744773573603,656.3750004682879,1695.9707992205965,2352.345799688885,-1769.9740133410705,32239.482458557835,34591.828258246715,Composite Rolled Steel with Metal Decking,70952025.0114,81312.0,165358510.596362,496.6641750797978,402.59920594300513,Residential,120.6304,23,Yes,No,11,11
8,30247.062611904028,1952.0446247680661,670.3146984682455,1732.0129195595348,2402.327618027781,-1966.3483408347606,33562.26495117482,35964.59256920258,Composite Cell Beams with Metal Decking,76857732.6366,81312.0,168207729.09808698,538.0041284564937,419.3756035964103,Residential,122.29284,23,Yes,No,11,11
9,22503.732881086868,2326.388440916585,491.97770471390106,9785.707769705528,10277.685474419424,-3575.878820313633,25893.986692227223,27704.089699776105,Steel Frame with CLT Slabs,66340197.527,81312.0,130988954.98166138,464.38138268931,324.1633224483045,Residential,119.80700000000002,23,Yes,No,11,11
10,24067.565087004004,2419.289386639034,610.4745734455631,15752.212301377784,16362.686874823343,-3465.929672743692,27820.970616851293,30086.667507674632,"CLT, Glulam and Steel Column Hybrid",63961799.7814,81312.0,155172525.0392225,447.7325984695395,347.65721191608657,Residential,134.205,23,Yes,No,11,11
0,45343.610044562774,1688.2810967116784,1340.7801786990658,3463.803984589299,4804.584163288367,4634.155898306133,49774.70876897606,54579.29293226444,RC Flat Slab,66577078.374,157248.0,282446330.8117387,466.0395486178065,319.5000783322768,Office,71.68,14,No,No,8,8
1,38269.22899776838,1431.7148148330693,1156.8328235162612,2988.6294952944254,4145.462318810686,3549.7320034030076,42020.386308453715,46165.848627264415,PT RC Flat Slab,75800188.4682,157248.0,245545313.07487118,530.6013192773831,270.59795754306003,Office,70.63,14,No,No,8,8
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,157248.0,0.0,0.0,,Office,0.0,14,No,No,8,8
3,37410.101800708,1455.955293152542,912.0052282754358,2356.188613400589,3268.193841676024,6960.293258419758,41095.543438287736,44363.73727996377,Two-way RC Slab,61614029.5707,157248.0,194103653.91719425,431.29820699487175,264.0850226729917,Office,78.05,14,No,No,8,8
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,157248.0,0.0,0.0,,Office,0.0,14,No,No,8,8
5,32751.19796716686,1199.3493961648303,963.3887716620602,2488.9230523526244,3452.311824014684,3044.443283862718,35545.770754187855,38998.08257820254,Precast Hollowcore with In-situ RC Beams,60271473.9162,157248.0,204480231.15485963,421.90031741350634,228.73213695310187,Office,73.5,14,No,No,8,8
6,34560.823880416916,2302.4204793660692,814.4480512802945,2104.6262658697724,2919.0743171500653,-2578.9502215518723,37894.55633544801,40813.63065259809,Non-Composite Rolled Steel with PCC Planks,92986162.7919,157248.0,173819980.25392035,650.9031395435516,245.12527647405093,Office,80.61900000000001,14,No,No,8,8
7,29183.886482965445,2124.4588574106224,497.91657853750326,1287.078551545081,1784.9951300825837,-5123.50480424813,32313.2433671421,34098.23849722468,Composite Rolled Steel with Metal Decking,88332244.1025,157248.0,109763826.64672816,618.3257087171818,209.42440651619913,Office,75.8408,14,No,No,8,8
8,33935.86795177029,2755.907808529677,524.4340482426329,1355.7716944393594,1880.205742681992,-6586.156827812961,37771.472437780096,39651.67818046209,Composite Cell Beams with Metal Decking,112834851.7675,157248.0,115407673.27726899,789.8439623722868,245.22611670833578,Office,77.7,14,No,No,8,8
9,22454.587852232515,3598.2221368735673,305.2021585730029,17971.143904072615,18276.34606264561,-9138.125410238177,26812.619511736928,28001.67016153851,Steel Frame with CLT Slabs,92347427.3915,157248.0,71098972.51276122,646.4319917405682,174.62258027750747,Office,78.60860000000001,14,No,No,8,8
10,19938.094365162404,4093.8295172027133,349.82751708177517,36117.08138084467,36466.908897926456,-11521.722911857642,24990.353305735967,26438.22937166243,"CLT, Glulam and Steel Column Hybrid",103234313.6372,157248.0,80145309.6009908,722.6401954607252,163.5187315654043,Office,84.56000000000002,14,No,No,8,8
0,121445.45136545852,5816.967793801392,3627.351934371032,9370.956302693809,12998.308237064839,11811.836454752038,134614.79584390414,147613.10408096897,RC Flat Slab,180108732.0926,378560.0,1009413498.0194955,1260.7611246480417,358.92740112149244,Education,61.68000000000001,12,Yes,Yes,8,8
1,103561.37106118385,5170.037697061952,3166.233652659182,8179.791342484357,11346.024995143538,9008.285100358584,115014.1663055243,126360.19130066784,PT RC Flat Slab,194864692.2272,378560.0,917447304.891175,1364.0528455901276,307.42344450315517,Education,60.54,12,Yes,Yes,8,8
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,378560.0,0.0,0.0,,Education,0.0,12,Yes,Yes,8,8
3,103324.0183268021,5260.809380331534,2682.9103866843825,6931.266263960289,9614.176650644671,16568.662951116294,114770.72595146926,124384.90260211391,Two-way RC Slab,165164661.8369,378560.0,811849096.8042848,1156.1526328585037,306.23118814541357,Education,67.2,12,Yes,Yes,8,8
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,378560.0,0.0,0.0,,Education,0.0,12,Yes,Yes,8,8
5,91417.82147568869,4640.330402730648,2742.8944525356665,7086.217651156847,9829.112103692512,7932.957802236223,100810.59482705418,110639.70693074669,Precast Hollowcore with In-situ RC Beams,161073467.6345,378560.0,823153923.271769,1127.514273441426,269.2786060346989,Education,63.300000000000004,12,Yes,Yes,8,8
6,92498.74135889852,6766.123440763087,2368.0867098649237,6118.918161908233,8487.004871773153,-3760.2103368315034,102717.85310694808,111204.85797872124,Non-Composite Rolled Steel with PCC Planks,224138260.3893,378560.0,743473245.4820023,1568.9678227252539,275.4829377897119,Education,69.102,12,Yes,Yes,8,8
7,82022.85419667124,6493.34062176677,1716.4990868616987,4436.003939183402,6152.5030260450985,-9153.55868495186,91910.7554031696,98063.25842921472,Composite Rolled Steel with Metal Decking,218300179.5212,378560.0,611585729.125611,1528.1012566485294,246.8270727488856,Education,64.9488,12,Yes,Yes,8,8
8,91420.7951499802,7738.671834608794,1770.4587801480159,4575.774661799844,6346.233441947859,-12058.363712597724,102702.28272004589,109048.51616199376,Composite Cell Beams with Metal Decking,266331604.5758,378560.0,622616067.2097268,1864.3212320303212,276.2220095944532,Education,66.6,12,Yes,Yes,8,8
9,67752.28518341933,9506.962746984873,1298.3542642595476,38356.005474830294,39654.35973908986,-17574.02762248306,80102.13643303337,84949.04255336686,Steel Frame with CLT Slabs,231557478.1997,378560.0,526001501.7022301,1620.9023473977436,215.87869500325212,Education,67.37880000000001,12,Yes,Yes,8,8
10,60658.629617408435,10332.497734397995,1350.110501619216,74831.14953002859,76181.26003164779,-22064.718393791543,74158.37866693389,79390.07940258172,"CLT, Glulam and Steel Column Hybrid",240532177.8712,378560.0,536669927.2482136,1683.7252450986298,200.34368108630736,Education,73.92,12,Yes,Yes,8,8
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Flat Slab,,1039500.0,0.0,0.0,,Healthcare,0.0,34,Yes,No,10,10
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PT RC Flat Slab,,1039500.0,0.0,0.0,,Healthcare,0.0,34,Yes,No,10,10
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RC Rib Slab,,1039500.0,0.0,0.0,,Healthcare,0.0,34,Yes,No,10,10
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Two-way RC Slab,,1039500.0,0.0,0.0,,Healthcare,0.0,34,Yes,No,10,10
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,One-Way Spanning RC,,1039500.0,0.0,0.0,,Healthcare,0.0,34,Yes,No,10,10
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Precast Hollowcore with In-situ RC Beams,,1039500.0,0.0,0.0,,Healthcare,0.0,34,Yes,No,10,10
